complaint_text,category,language,source
Please inspect the drain because of manhole overflow near the junction.,drainage,english,NYC311_seed_controlled_augmentation
There is dirty area/alleyway near the public market. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation
There has been: There is a water supply problem involving damp spot near the hospital. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation
"Unsafe Chemical, Storage is affecting the surrounding environment near the public market.",environment,english,NYC311_seed_controlled_augmentation
"Taste/Odor, Chlorine has affected the local water supply near the hospital. This is causing inconvenience to the public.",water_supply,english,NYC311_seed_controlled_augmentation
"Please inspect this environmental issue: air: odor/fumes, restaurant in the residential area.",environment,english,NYC311_seed_controlled_augmentation
Residents are reporting manhole overflow near the public market. Please arrange an inspection.,drainage,english,NYC311_seed_controlled_augmentation
"Residents have reported: Residents are concerned about air: odor/fumes, restaurant in the residential area.",environment,english,NYC311_seed_controlled_augmentation
Wastewater is causing problems due to sewage odor on the main road. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation
Wastewater is causing problems due to sewage leak along the roadside. Please investigate this issue.,drainage,english,NYC311_seed_controlled_augmentation
Cave-in is causing problems for vehicles in the residential area. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation
Residents have complained about missed recycling paper near the public market. The problem has been continuing for some time.,garbage,english,NYC311_seed_controlled_augmentation
Hydrant Leaking has affected the local water supply in our neighbourhood. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation
There is a water supply problem involving unknown odor/taste in drinking water near the junction. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation
Our area has: Waste has become a problem due to loose rubbish on the main road. This issue needs attention.,garbage,english,NYC311_seed_controlled_augmentation
Residents are concerned about broken curb close to the town centre.,roads,english,NYC311_seed_controlled_augmentation
Please inspect this environmental issue: large number of mosquitoes in our neighbourhood. Please take the necessary action.,environment,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with lamppost knocked down near the junction.,electricity,english,NYC311_seed_controlled_augmentation
There is rain garden flooding close to the bus stop. Please arrange an inspection.,drainage,english,NYC311_seed_controlled_augmentation
"Residents have reported cloudy or milky, other in our neighbourhood.",water_supply,english,NYC311_seed_controlled_augmentation
"Our area has: Please investigate air: smoke, chimney or vent near our house. This issue needs attention.",environment,english,NYC311_seed_controlled_augmentation
There is manhole overflow near the hospital. This issue needs attention.,drainage,english,NYC311_seed_controlled_augmentation
Wear & Tear is causing problems for vehicles near the public market. This issue needs attention.,roads,english,NYC311_seed_controlled_augmentation
Loose Rubbish is creating an unsanitary condition close to the town centre. Please resolve this problem as soon as possible.,garbage,english,NYC311_seed_controlled_augmentation
"People nearby have complained about oil spill on street, small near the hospital.",environment,english,NYC311_seed_controlled_augmentation
People nearby have complained about air: other air problem in our neighbourhood. Please send the responsible team to inspect the area.,environment,english,NYC311_seed_controlled_augmentation
Pothole near the public market. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
There is a water supply problem involving dirty water near the hospital.,water_supply,english,NYC311_seed_controlled_augmentation
Loose Rubbish is creating an unsanitary condition near the junction.,garbage,english,NYC311_seed_controlled_augmentation
"Please check the water system because of cloudy or milky, other in the residential area. Please resolve this problem as soon as possible.",water_supply,english,NYC311_seed_controlled_augmentation
"Residents are concerned about unsafe chemical, storage near the hospital. This is causing inconvenience to the public.",environment,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving asbestos complaint in the residential area.,environment,english,NYC311_seed_controlled_augmentation
There appears to be outlet/switch outside our building. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
There is pothole near the school. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with electrical wiring defective/exposed close to the town centre. Please arrange an inspection.,electricity,english,NYC311_seed_controlled_augmentation
"The area is affected by unsafe chemical, abandoned outside our building. The problem has been continuing for some time.",environment,english,NYC311_seed_controlled_augmentation
People nearby have complained about chemical spill/release outside our building. Residents are requesting assistance.,environment,english,NYC311_seed_controlled_augmentation
"Residents are concerned about air: dust, other outside our building.",environment,english,NYC311_seed_controlled_augmentation
We need assistance with catch basin clogged/flooding near the school.,drainage,english,NYC311_seed_controlled_augmentation
Bulk-Missed Collection is creating an unsanitary condition near the public market.,garbage,english,NYC311_seed_controlled_augmentation
I am reporting: Please inspect the electrical issue: outlet/switch on the main road. We would appreciate assistance with this issue.,electricity,english,NYC311_seed_controlled_augmentation
"Please inspect this environmental issue: air: dust, construction/demolition close to the bus stop. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation
"We have noticed: People nearby have complained about air: dust, other in the residential area. This issue needs attention.",environment,english,NYC311_seed_controlled_augmentation
We need assistance with manhole overflow on the main road.,drainage,english,NYC311_seed_controlled_augmentation
Residents are reporting rain garden flooding close to the bus stop.,drainage,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving street light out near the public market.,electricity,english,NYC311_seed_controlled_augmentation
Culvert Blocked/Needs Cleaning is affecting the area outside our building. We would appreciate assistance with this issue.,drainage,english,NYC311_seed_controlled_augmentation
I would like to report: Please inspect this environmental issue: large number of mosquitoes in the residential area. We would appreciate assistance with this issue.,environment,english,NYC311_seed_controlled_augmentation
There is wiring close to the bus stop. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
We are experiencing: Please inspect this environmental issue: chemical vapors/gases/odors near the public market. Please send the responsible team to inspect the area.,environment,english,NYC311_seed_controlled_augmentation
HEAVY FLOW has affected the local water supply near the public market.,water_supply,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: lamppost wire exposed near the hospital. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation
There has been: Residents have complained about missed recycling-all materials along the roadside.,garbage,english,NYC311_seed_controlled_augmentation
The road surface is affected by defective hardware on the main road. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving air: other air problem in the residential area. Please investigate this issue.,environment,english,NYC311_seed_controlled_augmentation
Waste has become a problem due to bulk-missed recy collection in our neighbourhood. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation
Wear & Tear in our neighbourhood. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation
Please send a technician because of lamppost knocked down in the residential area. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation
Curb Defect-Metal Protruding is causing problems for vehicles along the roadside.,roads,english,NYC311_seed_controlled_augmentation
We are experiencing: Our area is facing slow leak in our neighbourhood. The problem has been continuing for some time.,water_supply,english,NYC311_seed_controlled_augmentation
The area needs cleaning because of improper disposal in our neighbourhood. Please send the responsible team to inspect the area.,garbage,english,NYC311_seed_controlled_augmentation
Street Light Lamp Dim is affecting the area in the residential area.,electricity,english,NYC311_seed_controlled_augmentation
"The area is affected by air: odor/fumes, restaurant near the hospital. The problem has been continuing for some time.",environment,english,NYC311_seed_controlled_augmentation
We have noticed: People nearby have complained about chemical spill/release on the main road. This issue needs attention.,environment,english,NYC311_seed_controlled_augmentation
There appears to be: We need assistance with rain garden flooding near the public market. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation
"We have noticed unsafe chemical, storage in the residential area.",environment,english,NYC311_seed_controlled_augmentation
Residents are concerned about failed street repair close to the bus stop. Please resolve this problem as soon as possible.,roads,english,NYC311_seed_controlled_augmentation
Residents have complained about bulk-missed collection in our neighbourhood.,garbage,english,NYC311_seed_controlled_augmentation
Please address receptacle violation close to the bus stop. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation
"Rough, Pitted or Cracked Roads is causing problems for vehicles outside our building. Please send the responsible team to inspect the area.",roads,english,NYC311_seed_controlled_augmentation
There is street light lamp dim near the junction. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation
Multiple Street Lights Out is affecting the area outside our building. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation
"Please inspect this environmental issue: air: dust, construction/demolition near the school. This is causing inconvenience to the public.",environment,english,NYC311_seed_controlled_augmentation
"Please investigate air: odor/fumes, restaurant near the school. Please take the necessary action.",environment,english,NYC311_seed_controlled_augmentation
People nearby have complained about chemical spill/release close to the town centre. Please arrange an inspection.,environment,english,NYC311_seed_controlled_augmentation
Please send a technician because of lamppost wire exposed in the residential area. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation
Please check the water system because of no water on the main road. Residents are requesting assistance.,water_supply,english,NYC311_seed_controlled_augmentation
Please repair failed street repair on the main road.,roads,english,NYC311_seed_controlled_augmentation
We have noticed chemical vapors/gases/odors near the hospital.,environment,english,NYC311_seed_controlled_augmentation
The drainage system has sewage leak outside our building.,drainage,english,NYC311_seed_controlled_augmentation
The area is affected by chemical vapors/gases/odors on the main road. Please arrange an inspection.,environment,english,NYC311_seed_controlled_augmentation
Drivers are having difficulty because of broken curb in our neighbourhood. Please resolve this problem as soon as possible.,roads,english,NYC311_seed_controlled_augmentation
There appears to be no lighting near the school. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation
"There appears to be taste/odor, chlorine near the hospital. This issue needs attention.",water_supply,english,NYC311_seed_controlled_augmentation
The drainage problem appears to involve culvert blocked/needs cleaning near the school. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation
Please arrange cleaning because of dirty sidewalk near the school. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation
There appears to be heavy flow near the hospital. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation
"Air: Dust, Other is affecting the surrounding environment close to the bus stop.",environment,english,NYC311_seed_controlled_augmentation
Please address receptacle violation outside our building. Please arrange an inspection.,garbage,english,NYC311_seed_controlled_augmentation
Chemical Odor is affecting the surrounding environment near our house.,environment,english,NYC311_seed_controlled_augmentation
Our area is facing hydrant leaking along the roadside.,water_supply,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving chemical vapors/gases/odors near the hospital. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation
There is missed collection near the school. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation
Sewer Backup is affecting the area in the residential area.,drainage,english,NYC311_seed_controlled_augmentation
I am reporting: Residents have reported street light out close to the town centre. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation
The road surface is affected by defective hardware close to the town centre.,roads,english,NYC311_seed_controlled_augmentation
There appears to be: We are experiencing leak outside our building. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation
We have noticed: Please check the water system because of slow leak outside our building.,water_supply,english,NYC311_seed_controlled_augmentation
There is curb defect-metal protruding near the hospital. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: lighting close to the bus stop.,electricity,english,NYC311_seed_controlled_augmentation
There is lamppost knocked down near our house. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
Bulk-Missed Collection is creating an unsanitary condition close to the town centre. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation
Receptacle Violation is creating an unsanitary condition close to the bus stop.,garbage,english,NYC311_seed_controlled_augmentation
Residents have reported no water near our house. This issue needs attention.,water_supply,english,NYC311_seed_controlled_augmentation
"Residents are concerned about unsafe chemical, storage in our neighbourhood. We would appreciate assistance with this issue.",environment,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving power outage on the main road. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation
There is a water supply problem involving slow leak on the main road.,water_supply,english,NYC311_seed_controlled_augmentation
There appears to be possible water main break outside our building.,water_supply,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving chemical spill/release near our house. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation
Street Light Out is affecting the area in the residential area.,electricity,english,NYC311_seed_controlled_augmentation
RAIN GARDEN FLOODING is affecting the area on the main road. We would appreciate assistance with this issue.,drainage,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving electrical wiring defective/exposed near the school. We would appreciate assistance with this issue.,electricity,english,NYC311_seed_controlled_augmentation
Waste has become a problem due to dirty sidewalk in our neighbourhood. This issue needs attention.,garbage,english,NYC311_seed_controlled_augmentation
We have noticed air: other air problem near the junction. Residents are requesting assistance.,environment,english,NYC311_seed_controlled_augmentation
Please inspect this environmental issue: chemical spill/release in the residential area. Residents are requesting assistance.,environment,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving street light lamp dim on the main road.,electricity,english,NYC311_seed_controlled_augmentation
The drainage problem appears to involve sewage odor in the residential area.,drainage,english,NYC311_seed_controlled_augmentation
Our area is facing leak on the main road. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving chemical spill/release near the school.,environment,english,NYC311_seed_controlled_augmentation
Failed Street Repair is causing problems for vehicles close to the town centre. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation
Wastewater is causing problems due to sewage odor near the hospital.,drainage,english,NYC311_seed_controlled_augmentation
Residents have complained about dirty sidewalk near the school. Please arrange an inspection.,garbage,english,NYC311_seed_controlled_augmentation
"There is an environmental problem involving air: smoke, vehicular in our neighbourhood. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation
Please repair cave-in near the hospital. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with lamppost wire exposed along the roadside. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation
There appears to be lighting near the hospital. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with electrical wiring defective/exposed near the school. We would appreciate assistance with this issue.,electricity,english,NYC311_seed_controlled_augmentation
Wear & Tear near our house. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation
I am reporting: Defective Hardware close to the town centre. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation
Our area has: Please investigate the water issue: damp spot close to the bus stop.,water_supply,english,NYC311_seed_controlled_augmentation
There is curb defect-metal protruding in our neighbourhood. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation
Please check: There is cave-in near our house.,roads,english,NYC311_seed_controlled_augmentation
Defective Hardware on the main road. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation
I would like to report: Ponding is affecting the area near the junction.,drainage,english,NYC311_seed_controlled_augmentation
We need assistance with culvert blocked/needs cleaning in our neighbourhood.,drainage,english,NYC311_seed_controlled_augmentation
We are experiencing: Please check the water system because of damp spot outside our building. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving no lighting outside our building. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
"Please investigate air: dust, construction/demolition near the public market.",environment,english,NYC311_seed_controlled_augmentation
The drainage system has rain garden flooding close to the bus stop. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation
There is cave-in near the public market. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation
"We are experiencing: Taste/Odor, Bitter/Metallic has affected the local water supply close to the bus stop.",water_supply,english,NYC311_seed_controlled_augmentation
"Please investigate air: dust, other in our neighbourhood.",environment,english,NYC311_seed_controlled_augmentation
"There has been: People nearby have complained about unsafe chemical, storage in our neighbourhood. Please send the responsible team to inspect the area.",environment,english,NYC311_seed_controlled_augmentation
We need assistance with sewage leak close to the town centre. This issue needs attention.,drainage,english,NYC311_seed_controlled_augmentation
I am reporting: Residents are reporting culvert blocked/needs cleaning close to the town centre.,drainage,english,NYC311_seed_controlled_augmentation
Please inspect the drain because of sewer backup on the main road.,drainage,english,NYC311_seed_controlled_augmentation
The road surface is affected by wear & tear in the residential area. This issue needs attention.,roads,english,NYC311_seed_controlled_augmentation
Residents are reporting sewer backup near the junction. Please arrange an inspection.,drainage,english,NYC311_seed_controlled_augmentation
Please check: Wastewater is causing problems due to sewer or drain on the main road. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation
Street Flooding is affecting the area in our neighbourhood. This is causing inconvenience to the public.,drainage,english,NYC311_seed_controlled_augmentation
"Residents have reported: There is an environmental problem involving unsafe chemical, storage on the main road.",environment,english,NYC311_seed_controlled_augmentation
I am reporting: Residents are concerned about curb defect-metal protruding along the roadside. This issue needs attention.,roads,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: lamppost wire exposed in our neighbourhood. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation
"The area is affected by oil spill on street, large near the hospital. Please send the responsible team to inspect the area.",environment,english,NYC311_seed_controlled_augmentation
Please check: The drainage system has catch basin clogged/flooding on the main road. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation
No Water has affected the local water supply near our house.,water_supply,english,NYC311_seed_controlled_augmentation
There is lamppost knocked down close to the town centre.,electricity,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving chemical vapors/gases/odors outside our building. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation
We have noticed: Please address missed recycling - m/g/pl outside our building. Please resolve this problem as soon as possible.,garbage,english,NYC311_seed_controlled_augmentation
"Air: Odor/Fumes, Vehicle Idling is affecting the surrounding environment in our neighbourhood. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation
Please address loose rubbish close to the bus stop. We would appreciate assistance with this issue.,garbage,english,NYC311_seed_controlled_augmentation
Please check: Please arrange cleaning because of receptacle violation near the school. This issue needs attention.,garbage,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving air: other air problem near the public market. Please arrange an inspection.,environment,english,NYC311_seed_controlled_augmentation
Please send a technician because of outlet/switch outside our building. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation
Leak has affected the local water supply close to the town centre. We would appreciate assistance with this issue.,water_supply,english,NYC311_seed_controlled_augmentation
"Please inspect this environmental issue: air: smoke, chimney or vent on the main road. Residents are requesting assistance.",environment,english,NYC311_seed_controlled_augmentation
"There appears to be: The area is affected by oil spill on street, small near our house.",environment,english,NYC311_seed_controlled_augmentation
There appears to be heavy flow in the residential area.,water_supply,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving lamppost knocked down along the roadside.,electricity,english,NYC311_seed_controlled_augmentation
Garbage-related problems include loose rubbish in the residential area. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation
There is missed recycling - m/g/pl along the roadside. The problem has been continuing for some time.,garbage,english,NYC311_seed_controlled_augmentation
There is: We are experiencing possible water main break near our house. Please send the responsible team to inspect the area.,water_supply,english,NYC311_seed_controlled_augmentation
"Residents are concerned about oil spill on street, small in our neighbourhood. Please investigate this issue.",environment,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with wiring in our neighbourhood. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation
Waste has become a problem due to receptacle violation on the main road.,garbage,english,NYC311_seed_controlled_augmentation
There appears to be: There is lamppost wire exposed close to the bus stop. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation
Please investigate chemical odor near the school. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation
We are experiencing leak near the hospital.,water_supply,english,NYC311_seed_controlled_augmentation
Air: Other Air Problem is affecting the surrounding environment in our neighbourhood.,environment,english,NYC311_seed_controlled_augmentation
We have noticed: There is broken curb near the school. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
We have noticed: Please repair defective hardware near our house.,roads,english,NYC311_seed_controlled_augmentation
There is wiring near the hospital.,electricity,english,NYC311_seed_controlled_augmentation
I am reporting: Defective Hardware is causing problems for vehicles along the roadside. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation
"There is an environmental problem involving unsafe chemical, storage near the school. Please resolve this problem as soon as possible.",environment,english,NYC311_seed_controlled_augmentation
LIGHTING is affecting the area near the school.,electricity,english,NYC311_seed_controlled_augmentation
We are experiencing: There is a water supply problem involving slow leak near the junction. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation
The drainage problem appears to involve catch basin clogged/flooding near the junction.,drainage,english,NYC311_seed_controlled_augmentation
The drainage system has street flooding in the residential area.,drainage,english,NYC311_seed_controlled_augmentation
Please send a technician because of lamppost knocked down on the main road. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation
I would like to report: Residents have complained about receptacle violation close to the bus stop. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation
We are experiencing: Waste has become a problem due to missed recycling - m/g/pl in the residential area.,garbage,english,NYC311_seed_controlled_augmentation
The road has pothole - highway near our house.,roads,english,NYC311_seed_controlled_augmentation
Wastewater is causing problems due to sewer or drain near the public market. This is causing inconvenience to the public.,drainage,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with wiring near the school.,electricity,english,NYC311_seed_controlled_augmentation
There is: Residents have reported electrical wiring defective/exposed near our house.,electricity,english,NYC311_seed_controlled_augmentation
"There appears to be taste/odor, chlorine near the hospital. This is causing inconvenience to the public.",water_supply,english,NYC311_seed_controlled_augmentation
Leak has affected the local water supply in the residential area.,water_supply,english,NYC311_seed_controlled_augmentation
"There appears to be: Unsafe Chemical, Abandoned is affecting the surrounding environment on the main road.",environment,english,NYC311_seed_controlled_augmentation
The road has pothole in the residential area. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
Garbage-related problems include bulk-missed collection near our house. This issue needs attention.,garbage,english,NYC311_seed_controlled_augmentation
There is a water supply problem involving possible water main break close to the town centre. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation
There is missed recycling - m/g/pl near the hospital. We would appreciate assistance with this issue.,garbage,english,NYC311_seed_controlled_augmentation
Our area is facing dirty water near the hospital. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving asbestos complaint close to the bus stop. Residents are requesting assistance.,environment,english,NYC311_seed_controlled_augmentation
Sewage Leak is affecting the area along the roadside.,drainage,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: lamppost wire exposed near the junction. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation
We are experiencing dirty water close to the town centre. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation
"Please investigate the water issue: cloudy or milky, other on the main road. Please arrange an inspection.",water_supply,english,NYC311_seed_controlled_augmentation
Broken Curb near our house. Please arrange an inspection.,roads,english,NYC311_seed_controlled_augmentation
Please check: The road has cave-in outside our building. This issue needs attention.,roads,english,NYC311_seed_controlled_augmentation
Wastewater is causing problems due to sewage odor near the junction.,drainage,english,NYC311_seed_controlled_augmentation
Waste has become a problem due to missed recycling-all materials near the school. Please resolve this problem as soon as possible.,garbage,english,NYC311_seed_controlled_augmentation
"Residents are concerned about oil spill on street, large outside our building. Residents are requesting assistance.",environment,english,NYC311_seed_controlled_augmentation
"Drivers are having difficulty because of rough, pitted or cracked roads near the junction.",roads,english,NYC311_seed_controlled_augmentation
The road surface is affected by wear & tear in the residential area. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation
Please inspect the drain because of manhole overflow near the school. Residents are requesting assistance.,drainage,english,NYC311_seed_controlled_augmentation
Please repair defective hardware close to the town centre.,roads,english,NYC311_seed_controlled_augmentation
There has been: The drainage system has manhole overflow near the junction. Please arrange an inspection.,drainage,english,NYC311_seed_controlled_augmentation
There is sewage leak close to the town centre. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation
There is: Culvert Blocked/Needs Cleaning is affecting the area in our neighbourhood. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation
The area is affected by large number of mosquitoes along the roadside. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with power outage near our house.,electricity,english,NYC311_seed_controlled_augmentation
Please check: Drivers are having difficulty because of pothole - highway close to the town centre.,roads,english,NYC311_seed_controlled_augmentation
"We have noticed air: smoke, chimney or vent along the roadside.",environment,english,NYC311_seed_controlled_augmentation
Please investigate the water issue: slow leak near the junction.,water_supply,english,NYC311_seed_controlled_augmentation
Residents have reported: The road surface is affected by cave-in near the public market. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation
Residents have complained about 15 street cond/dump-out/drop-off near the hospital.,garbage,english,NYC311_seed_controlled_augmentation
There is defective hardware near our house.,roads,english,NYC311_seed_controlled_augmentation
"Please inspect this environmental issue: air: dust, construction/demolition close to the town centre. Please investigate this issue.",environment,english,NYC311_seed_controlled_augmentation
We are experiencing: Curb Defect-Metal Protruding is causing problems for vehicles in the residential area.,roads,english,NYC311_seed_controlled_augmentation
There is an environmental problem involving large number of mosquitoes in our neighbourhood.,environment,english,NYC311_seed_controlled_augmentation
"Residents are concerned about air: odor/fumes, restaurant near the junction. The problem has been continuing for some time.",environment,english,NYC311_seed_controlled_augmentation
"People nearby have complained about air: odor/fumes, restaurant near the school. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: lamppost wire exposed near the school. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation
I would like to report: Please inspect the electrical issue: no lighting along the roadside. This is causing inconvenience to the public.,electricity,english,NYC311_seed_controlled_augmentation
There appears to be: Our area is facing dirty water close to the bus stop. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation
Please address bulk-missed collection near the public market.,garbage,english,NYC311_seed_controlled_augmentation
Please investigate air: other air problem near the hospital.,environment,english,NYC311_seed_controlled_augmentation
There is rain garden flooding on the main road. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation
The area needs cleaning because of dirty area/alleyway in our neighbourhood.,garbage,english,NYC311_seed_controlled_augmentation
"There is a water supply problem involving cloudy or milky, other in our neighbourhood.",water_supply,english,NYC311_seed_controlled_augmentation
Pothole is causing problems for vehicles near the public market. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
"Taste/Odor, Chlorine has affected the local water supply near the hospital. Please investigate this issue.",water_supply,english,NYC311_seed_controlled_augmentation
There is: Please arrange cleaning because of dirty area/alleyway in the residential area.,garbage,english,NYC311_seed_controlled_augmentation
Wear & Tear is causing problems for vehicles on the main road.,roads,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving electrical wiring defective/exposed along the roadside.,electricity,english,NYC311_seed_controlled_augmentation
Our area has: We need assistance with street flooding on the main road. Please investigate this issue.,drainage,english,NYC311_seed_controlled_augmentation
The road surface is affected by cave-in on the main road. We would appreciate assistance with this issue.,roads,english,NYC311_seed_controlled_augmentation
The drainage problem appears to involve culvert blocked/needs cleaning near the junction.,drainage,english,NYC311_seed_controlled_augmentation
There is a water supply problem involving slow leak near our house. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with wiring in the residential area. This issue needs attention.,electricity,english,NYC311_seed_controlled_augmentation
Please arrange cleaning because of missed recycling-all materials in the residential area. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation
Please inspect the drain because of sewage odor near the junction.,drainage,english,NYC311_seed_controlled_augmentation
The electricity service has a problem with no lighting near the public market.,electricity,english,NYC311_seed_controlled_augmentation
We have noticed: Residents are concerned about asbestos complaint close to the town centre. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation
Broken Curb near the hospital.,roads,english,NYC311_seed_controlled_augmentation
There appears to be: Residents are reporting sewer backup close to the town centre.,drainage,english,NYC311_seed_controlled_augmentation
Please check the water system because of dirty water in our neighbourhood. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation
The drainage problem appears to involve sewer or drain on the main road. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation
There is power outage outside our building.,electricity,english,NYC311_seed_controlled_augmentation
Pothole - Highway is causing problems for vehicles near the school. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
