complaint_text,category,language,source
Residents are requesting action regarding improper disposal near the hospital. The problem has been continuing for some time.,garbage,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding air: other air problem on the main road.,environment,english,NYC311_seed_controlled_augmentation_v2
"There is rough, pitted or cracked roads in our neighbourhood.",roads,english,NYC311_seed_controlled_augmentation_v2
"The road has rough, pitted or cracked roads close to the town centre. This issue needs urgent attention.",roads,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving street light out on the main road. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by damp spot outside our building. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"This environmental problem involves unsafe chemical, abandoned near the school.",environment,english,NYC311_seed_controlled_augmentation_v2
Please address bulk-missed recy collection near the junction. Please send the responsible team to inspect the area.,garbage,english,NYC311_seed_controlled_augmentation_v2
There appears to be outlet/switch in our neighbourhood.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents have reported electrical wiring defective/exposed near the hospital. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
Garbage collection is affected by loose rubbish close to the town centre. Please send the responsible team to inspect the area.,garbage,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving bulk-missed recy collection near the school. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
People nearby have complained about large number of mosquitoes on the main road.,environment,english,NYC311_seed_controlled_augmentation_v2
Electrical Wiring Defective/Exposed is affecting the area close to the bus stop. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please address loose rubbish close to the bus stop. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to bulk-missed collection near our house.,garbage,english,NYC311_seed_controlled_augmentation_v2
The area needs cleaning because of missed recycling - m/g/pl near the public market. This issue needs urgent attention.,garbage,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to dirty area/alleyway near the school. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation_v2
Leak is affecting the local water supply close to the bus stop. Residents are requesting assistance.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of loose rubbish along the roadside. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
There is sewage odor near the public market.,drainage,english,NYC311_seed_controlled_augmentation_v2
The area needs cleaning because of missed recycling-all materials near the junction.,garbage,english,NYC311_seed_controlled_augmentation_v2
SLOW LEAK is affecting the local water supply near the school. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is rain garden flooding on the main road. This is causing inconvenience to the public.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents have complained about missed recycling-all materials on the main road.,garbage,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about air: other air problem near the school. This issue needs urgent attention.,environment,english,NYC311_seed_controlled_augmentation_v2
Pothole is causing difficulties for vehicles on the main road. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation_v2
The area needs cleaning because of loose rubbish near the junction. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation_v2
"This environmental problem involves air: smoke, chimney or vent outside our building.",environment,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve ponding on the main road. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation_v2
There appears to be lighting near the hospital. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of ponding in our neighbourhood. This issue needs urgent attention.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents have complained about improper disposal near the public market. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation_v2
The water service is affected by dirty water near our house. We would appreciate assistance with this problem.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Please investigate unsafe chemical, storage near our house. The problem has been continuing for some time.",environment,english,NYC311_seed_controlled_augmentation_v2
Please check the water system because of leak close to the town centre.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"This environmental problem involves unsafe chemical, abandoned on the main road. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of ponding outside our building. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation_v2
"We have noticed air: dust, construction/demolition near the school. This is causing inconvenience to the public.",environment,english,NYC311_seed_controlled_augmentation_v2
Residents are reporting rain garden flooding close to the bus stop.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving sewer backup on the main road.,drainage,english,NYC311_seed_controlled_augmentation_v2
The road has wear & tear near the school.,roads,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of bulk-missed collection close to the bus stop. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation_v2
SLOW LEAK is affecting the local water supply near the hospital.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is a water supply issue involving no water near the school. Please send the responsible team to inspect the area.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Garbage collection is affected by bulk-missed recy collection along the roadside. The problem has been continuing for some time.,garbage,english,NYC311_seed_controlled_augmentation_v2
Curb Defect-Metal Protruding is causing difficulties for vehicles near the public market.,roads,english,NYC311_seed_controlled_augmentation_v2
"Air: Smoke, Vehicular is affecting the surrounding environment near the school. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation_v2
The electrical system needs attention because of outlet/switch near the hospital. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving culvert blocked/needs cleaning in the residential area. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by damp spot near our house. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"We have noticed air: odor/fumes, vehicle idling on the main road. We would appreciate assistance with this problem.",environment,english,NYC311_seed_controlled_augmentation_v2
The drainage system is affected by sewage leak near our house.,drainage,english,NYC311_seed_controlled_augmentation_v2
The road needs attention because of broken curb near the school. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving loose rubbish near the school. We would appreciate assistance with this problem.,garbage,english,NYC311_seed_controlled_augmentation_v2
"There is an environmental issue involving air: dust, other outside our building.",environment,english,NYC311_seed_controlled_augmentation_v2
"Please inspect the environmental issue involving air: smoke, vehicular outside our building. This issue needs urgent attention.",environment,english,NYC311_seed_controlled_augmentation_v2
The road surface is damaged due to cave-in close to the bus stop. Please arrange an inspection.,roads,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by heavy flow outside our building. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving dirty sidewalk on the main road.,garbage,english,NYC311_seed_controlled_augmentation_v2
"Please investigate the water problem caused by taste/odor, chlorine near the school.",water_supply,english,NYC311_seed_controlled_augmentation_v2
People nearby have complained about air: other air problem in the residential area. Residents are requesting assistance.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about chemical vapors/gases/odors outside our building.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents have reported street light out close to the bus stop. Please resolve this problem as soon as possible.,electricity,english,NYC311_seed_controlled_augmentation_v2
Vehicles are being affected by pothole close to the town centre.,roads,english,NYC311_seed_controlled_augmentation_v2
People in the area are affected by wiring near the hospital. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
"This environmental problem involves oil spill on street, small near the school.",environment,english,NYC311_seed_controlled_augmentation_v2
We have noticed ventilation near the hospital. Please take the necessary action.,environment,english,NYC311_seed_controlled_augmentation_v2
There is an environmental issue involving air: other air problem on the main road. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve sewage odor outside our building. Please arrange an inspection.,drainage,english,NYC311_seed_controlled_augmentation_v2
Loose Rubbish is creating an unsanitary condition outside our building.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of no lighting near the public market.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please investigate chemical odor along the roadside. This is causing inconvenience to the public.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding air: other air problem near the public market. Please send the responsible team to inspect the area.,environment,english,NYC311_seed_controlled_augmentation_v2
Sewer Backup is causing drainage problems near the public market. Please investigate this issue.,drainage,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of catch basin clogged/flooding near the hospital.,drainage,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving no lighting near the school. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve street flooding close to the town centre. Please investigate this issue.,drainage,english,NYC311_seed_controlled_augmentation_v2
"We have noticed oil spill on street, large near the junction. This issue needs urgent attention.",environment,english,NYC311_seed_controlled_augmentation_v2
People in the area are affected by power outage near the hospital.,electricity,english,NYC311_seed_controlled_augmentation_v2
"The area is affected by air: dust, other near our house. Please investigate this issue.",environment,english,NYC311_seed_controlled_augmentation_v2
Residents have reported possible water main break close to the town centre. Please take the necessary action.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is multiple street lights out near our house. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please address street cond/dump-out/drop-off near the hospital. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
Curb Defect-Metal Protruding is causing difficulties for vehicles near the public market. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation_v2
This environmental problem involves chemical vapors/gases/odors near the junction. Please send the responsible team to inspect the area.,environment,english,NYC311_seed_controlled_augmentation_v2
There is missed collection along the roadside. Please send the responsible team to inspect the area.,garbage,english,NYC311_seed_controlled_augmentation_v2
Curb Defect-Metal Protruding is causing difficulties for vehicles near the public market. Please take the necessary action.,roads,english,NYC311_seed_controlled_augmentation_v2
People in the area are affected by street light out near the hospital. Please arrange an inspection.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about broken curb near our house.,roads,english,NYC311_seed_controlled_augmentation_v2
"Please investigate the water problem caused by taste/odor, bitter/metallic near the junction. Please send the responsible team to inspect the area.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to missed recycling-all materials near our house. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation_v2
The electricity service has a problem with wiring outside our building. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
"We have noticed air: odor/fumes, vehicle idling close to the town centre. This is causing inconvenience to the public.",environment,english,NYC311_seed_controlled_augmentation_v2
Please investigate air: other air problem near the public market. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation_v2
Catch Basin Clogged/Flooding is causing drainage problems near our house.,drainage,english,NYC311_seed_controlled_augmentation_v2
"This environmental problem involves air: smoke, vehicular on the main road. We would appreciate assistance with this problem.",environment,english,NYC311_seed_controlled_augmentation_v2
We would like to report pothole on the main road. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of loose rubbish on the main road.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of missed collection near our house. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation_v2
The road needs attention because of wear & tear in our neighbourhood. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents have reported lamppost knocked down near the junction. Please resolve this problem as soon as possible.,electricity,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving multiple street lights out in the residential area.,electricity,english,NYC311_seed_controlled_augmentation_v2
"Please inspect the environmental issue involving air: odor/fumes, vehicle idling near the school. We would appreciate assistance with this problem.",environment,english,NYC311_seed_controlled_augmentation_v2
"Air: Smoke, Chimney or vent is affecting the surrounding environment near the public market.",environment,english,NYC311_seed_controlled_augmentation_v2
"Residents are requesting action regarding unsafe chemical, abandoned close to the bus stop. Please take the necessary action.",environment,english,NYC311_seed_controlled_augmentation_v2
Please inspect the electrical issue involving multiple street lights out near the public market.,electricity,english,NYC311_seed_controlled_augmentation_v2
Our area is facing heavy flow in our neighbourhood.,water_supply,english,NYC311_seed_controlled_augmentation_v2
The road has broken curb in the residential area. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation_v2
"Please investigate air: odor/fumes, vehicle idling in our neighbourhood.",environment,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to manhole overflow near the hospital. This is causing inconvenience to the public.,drainage,english,NYC311_seed_controlled_augmentation_v2
"People nearby have complained about oil spill on street, small near the junction.",environment,english,NYC311_seed_controlled_augmentation_v2
Broken Curb is causing difficulties for vehicles outside our building. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents have reported no lighting near our house. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
"Cloudy Or Milky, Other is affecting the local water supply near the public market. This issue needs urgent attention.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to catch basin clogged/flooding outside our building. This issue needs urgent attention.,drainage,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to bulk-missed collection near the hospital. Please send the responsible team to inspect the area.,garbage,english,NYC311_seed_controlled_augmentation_v2
"People in the area are experiencing taste/odor, bitter/metallic close to the bus stop.",water_supply,english,NYC311_seed_controlled_augmentation_v2
There is an environmental issue involving chemical vapors/gases/odors near the school. This issue needs urgent attention.,environment,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of missed recycling-all materials outside our building. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation_v2
"There is an environmental issue involving unsafe chemical, abandoned outside our building.",environment,english,NYC311_seed_controlled_augmentation_v2
"Cloudy Or Milky, Other is affecting the local water supply close to the bus stop. This issue needs urgent attention.",water_supply,english,NYC311_seed_controlled_augmentation_v2
We have noticed chemical spill/release near the school. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation_v2
Garbage collection is affected by street cond/dump-out/drop-off close to the bus stop. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of sewage leak outside our building. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of lighting along the roadside. Please resolve this problem as soon as possible.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about pothole close to the bus stop. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation_v2
There appears to be low water pressure along the roadside. Residents are requesting assistance.,water_supply,english,NYC311_seed_controlled_augmentation_v2
We are experiencing heavy flow on the main road. We would appreciate assistance with this problem.,water_supply,english,NYC311_seed_controlled_augmentation_v2
We would like to report broken curb near the junction. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation_v2
There appears to be lamppost wire exposed near the hospital. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents have reported wiring close to the town centre. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding missed collection near the public market.,garbage,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to missed recycling - m/g/pl in the residential area. We would appreciate assistance with this problem.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please check the water system because of low water pressure near the hospital. Please take the necessary action.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Please inspect the environmental issue involving air: odor/fumes, vehicle idling near the public market. This issue needs urgent attention.",environment,english,NYC311_seed_controlled_augmentation_v2
Electrical Wiring Defective/Exposed is affecting the area along the roadside. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by damp spot near the hospital. Please send the responsible team to inspect the area.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by leak near the hospital.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about ventilation near the public market.,environment,english,NYC311_seed_controlled_augmentation_v2
People in the area are affected by no lighting on the main road.,electricity,english,NYC311_seed_controlled_augmentation_v2
The drainage system is affected by sewer or drain close to the town centre.,drainage,english,NYC311_seed_controlled_augmentation_v2
There appears to be outlet/switch near the junction. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
Missed Recycling Paper is creating an unsanitary condition close to the bus stop.,garbage,english,NYC311_seed_controlled_augmentation_v2
"Air: Odor/Fumes, Restaurant is affecting the surrounding environment in our neighbourhood.",environment,english,NYC311_seed_controlled_augmentation_v2
"Air: Odor/Fumes, Restaurant is affecting the surrounding environment near the junction. Please take the necessary action.",environment,english,NYC311_seed_controlled_augmentation_v2
Street Light Lamp Dim is affecting the area on the main road.,electricity,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve rain garden flooding near the junction. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by no water in our neighbourhood. The problem has been continuing for some time.,water_supply,english,NYC311_seed_controlled_augmentation_v2
This environmental problem involves air: other air problem along the roadside. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation_v2
We would like to report cave-in close to the town centre.,roads,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of rain garden flooding in our neighbourhood. This is causing inconvenience to the public.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is missed collection on the main road.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please investigate large number of mosquitoes near the public market.,environment,english,NYC311_seed_controlled_augmentation_v2
"The road has rough, pitted or cracked roads outside our building.",roads,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of wiring near the school. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
There is lamppost wire exposed near the school. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents have reported multiple street lights out outside our building.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please repair pothole - highway close to the town centre.,roads,english,NYC311_seed_controlled_augmentation_v2
"We would like to report rough, pitted or cracked roads close to the bus stop.",roads,english,NYC311_seed_controlled_augmentation_v2
People in the area are experiencing leak near the school. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"The road has rough, pitted or cracked roads along the roadside. Please arrange an inspection.",roads,english,NYC311_seed_controlled_augmentation_v2
The road has failed street repair near the public market. Please investigate this issue.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about wear & tear near our house. Please take the necessary action.,roads,english,NYC311_seed_controlled_augmentation_v2
Catch Basin Clogged/Flooding is causing drainage problems near the hospital. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of manhole overflow near the school.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by leak along the roadside.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of power outage near the junction. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
"The area is affected by unsafe chemical, storage near the junction.",environment,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve sewage leak in our neighbourhood. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is pothole near the junction. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation_v2
Please check the water system because of slow leak near the school. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Please investigate unsafe chemical, abandoned near the school. The problem has been continuing for some time.",environment,english,NYC311_seed_controlled_augmentation_v2
The area is affected by ventilation in the residential area. Please send the responsible team to inspect the area.,environment,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to culvert blocked/needs cleaning close to the town centre. Residents are requesting assistance.,drainage,english,NYC311_seed_controlled_augmentation_v2
Catch Basin Clogged/Flooding is causing drainage problems near the junction. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of catch basin clogged/flooding in our neighbourhood.,drainage,english,NYC311_seed_controlled_augmentation_v2
The road surface is damaged due to cave-in on the main road.,roads,english,NYC311_seed_controlled_augmentation_v2
There is sewer backup in our neighbourhood. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving street flooding close to the bus stop. Please investigate this issue.,drainage,english,NYC311_seed_controlled_augmentation_v2
We need assistance with catch basin clogged/flooding close to the town centre. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
We have noticed chemical spill/release outside our building.,environment,english,NYC311_seed_controlled_augmentation_v2
The road needs attention because of pothole - highway along the roadside. We would appreciate assistance with this problem.,roads,english,NYC311_seed_controlled_augmentation_v2
The electricity service has a problem with power outage on the main road. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please investigate air: other air problem in our neighbourhood. This issue needs urgent attention.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents are reporting sewer or drain near the hospital. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation_v2
People in the area are experiencing no water near the hospital. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please inspect the electrical issue involving no lighting near the public market. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
There is an environmental issue involving large number of mosquitoes near the public market. Please investigate this issue.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding dirty sidewalk near the school.,garbage,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about chemical odor near the public market. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation_v2
The area needs cleaning because of bulk-missed collection on the main road. Please send the responsible team to inspect the area.,garbage,english,NYC311_seed_controlled_augmentation_v2
Residents have complained about dirty area/alleyway in the residential area. This issue needs urgent attention.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please inspect the environmental issue involving chemical spill/release near our house. Residents are requesting assistance.,environment,english,NYC311_seed_controlled_augmentation_v2
The electricity service has a problem with lighting close to the town centre.,electricity,english,NYC311_seed_controlled_augmentation_v2
The water service is affected by heavy flow near the public market. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Please investigate unsafe chemical, abandoned outside our building. Please take the necessary action.",environment,english,NYC311_seed_controlled_augmentation_v2
We have noticed air: other air problem near the school.,environment,english,NYC311_seed_controlled_augmentation_v2
There appears to be hydrant leaking near our house. Please send the responsible team to inspect the area.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Residents have reported lamppost wire exposed close to the bus stop. This is causing inconvenience to the public.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding improper disposal close to the town centre. Please arrange an inspection.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please address missed recycling-all materials near the public market. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by leak in our neighbourhood. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"The area is affected by unsafe chemical, storage near the public market. Residents are requesting assistance.",environment,english,NYC311_seed_controlled_augmentation_v2
There appears to be power outage near our house.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of dirty sidewalk on the main road. Please resolve this problem as soon as possible.,garbage,english,NYC311_seed_controlled_augmentation_v2
There appears to be wiring along the roadside. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
"We have noticed unsafe chemical, storage along the roadside. We would appreciate assistance with this problem.",environment,english,NYC311_seed_controlled_augmentation_v2
Hydrant Leaking is affecting the local water supply near the public market. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please inspect the environmental issue involving chemical odor close to the town centre. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation_v2
Vehicles are being affected by defective hardware along the roadside. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation_v2
Drivers are facing problems because of broken curb near the hospital. This issue needs urgent attention.,roads,english,NYC311_seed_controlled_augmentation_v2
The electrical system needs attention because of multiple street lights out near the junction. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation_v2
Vehicles are being affected by failed street repair in the residential area.,roads,english,NYC311_seed_controlled_augmentation_v2
"There is an environmental issue involving air: smoke, vehicular in our neighbourhood.",environment,english,NYC311_seed_controlled_augmentation_v2
Street Light Lamp Dim is affecting the area in the residential area.,electricity,english,NYC311_seed_controlled_augmentation_v2
People in the area are experiencing leak outside our building.,water_supply,english,NYC311_seed_controlled_augmentation_v2
We need assistance with catch basin clogged/flooding near our house. Please arrange an inspection.,drainage,english,NYC311_seed_controlled_augmentation_v2
Manhole Overflow is causing drainage problems in our neighbourhood. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is multiple street lights out along the roadside. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving bulk-missed recy collection near the school. This issue needs urgent attention.,garbage,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding improper disposal outside our building. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation_v2
Vehicles are being affected by curb defect-metal protruding in our neighbourhood.,roads,english,NYC311_seed_controlled_augmentation_v2
There is ponding near the hospital. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of outlet/switch on the main road. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of wiring near the school. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
The water service is affected by leak along the roadside.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There appears to be low water pressure in our neighbourhood.,water_supply,english,NYC311_seed_controlled_augmentation_v2
This environmental problem involves asbestos complaint close to the town centre. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about pothole - highway close to the bus stop. Please resolve this problem as soon as possible.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding receptacle violation in our neighbourhood. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
"Please check the water system because of cloudy or milky, other in our neighbourhood.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding missed recycling paper along the roadside. Please resolve this problem as soon as possible.,garbage,english,NYC311_seed_controlled_augmentation_v2
"There appears to be cloudy or milky, other near the school. This is causing inconvenience to the public.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Please inspect the environmental issue involving large number of mosquitoes in the residential area. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve sewage odor near our house. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of outlet/switch close to the bus stop. Please send the responsible team to inspect the area.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by slow leak near the junction. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Our area is facing low water pressure near the hospital. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please repair cave-in close to the town centre.,roads,english,NYC311_seed_controlled_augmentation_v2
We would like to report cave-in close to the bus stop.,roads,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to rain garden flooding near the public market. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving dirty sidewalk close to the town centre.,garbage,english,NYC311_seed_controlled_augmentation_v2
"The area is affected by unsafe chemical, abandoned in our neighbourhood.",environment,english,NYC311_seed_controlled_augmentation_v2
Please repair pothole outside our building.,roads,english,NYC311_seed_controlled_augmentation_v2
The road surface is damaged due to failed street repair in the residential area.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents are reporting manhole overflow close to the town centre.,drainage,english,NYC311_seed_controlled_augmentation_v2
Drivers are facing problems because of pothole - highway in our neighbourhood.,roads,english,NYC311_seed_controlled_augmentation_v2
